genome	seq_name	length	topology	conjugation_genes	relaxase_type	virb4	t4cp	MPF_type
SAMN10221363	contig_68	87960	No terminal repeats	G_tfc10	NA	NA	NA	MPF_G
SAMN10221363	contig_68	87960	No terminal repeats	G_tfc11	NA	NA	NA	MPF_G
SAMN10221363	contig_68	87960	No terminal repeats	G_tfc12	NA	NA	NA	MPF_G
SAMN10221363	contig_68	87960	No terminal repeats	G_tfc13	NA	NA	NA	MPF_G
SAMN10221363	contig_68	87960	No terminal repeats	G_tfc14	NA	NA	NA	MPF_G
SAMN10221363	contig_68	87960	No terminal repeats	G_tfc15	NA	NA	NA	MPF_G
SAMN10221363	contig_68	87960	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221363	contig_68	87960	No terminal repeats	G_tfc17	NA	NA	NA	MPF_G
SAMN10221363	contig_68	87960	No terminal repeats	G_tfc24	NA	NA	NA	MPF_G
SAMN10221363	contig_68	87960	No terminal repeats	G_tfc23	NA	NA	NA	MPF_G
SAMN10221363	contig_68	87960	No terminal repeats	G_tfc22	NA	NA	NA	MPF_G
SAMN10221363	contig_68	87960	No terminal repeats	G_tfc18	NA	NA	NA	MPF_G
SAMN10221363	contig_68	87960	No terminal repeats	G_tfc19	NA	NA	NA	MPF_G
SAMN10221363	contig_68	87960	No terminal repeats	MOBH	MOBH	NA	NA	NA
SAMN10221363	contig_164	3775	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221363	contig_136	11079	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221363	contig_180	2110	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221364	contig_55	42682	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN10221364	contig_55	42682	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN10221364	contig_55	42682	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN10221364	contig_55	42682	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN10221364	contig_55	42682	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN10221364	contig_55	42682	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN10221364	contig_55	42682	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN10221364	contig_55	42682	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221364	contig_55	42682	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN10221364	contig_55	42682	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN10221364	contig_55	42682	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221364	contig_55	42682	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN10221366	contig_90	82475	ITR	MOBF	MOBF	NA	NA	NA
SAMN10221366	contig_90	82475	ITR	F_traG	NA	NA	NA	MPF_F
SAMN10221366	contig_90	82475	ITR	F_traH	NA	NA	NA	MPF_F
SAMN10221366	contig_90	82475	ITR	F_traF	NA	NA	NA	MPF_F
SAMN10221366	contig_90	82475	ITR	F_traN	NA	NA	NA	MPF_F
SAMN10221366	contig_90	82475	ITR	F_traU	NA	NA	NA	MPF_F
SAMN10221366	contig_90	82475	ITR	F_traW	NA	NA	NA	MPF_F
SAMN10221366	contig_90	82475	ITR	virb4	NA	virb4	NA	NA
SAMN10221366	contig_90	82475	ITR	F_traV	NA	NA	NA	MPF_F
SAMN10221366	contig_90	82475	ITR	F_traK	NA	NA	NA	MPF_F
SAMN10221366	contig_90	82475	ITR	F_traE	NA	NA	NA	MPF_F
SAMN10221366	contig_90	82475	ITR	F_traL	NA	NA	NA	MPF_F
SAMN10221366	contig_102	24540	DTR	T_virB2	NA	NA	NA	MPF_T
SAMN10221366	contig_102	24540	DTR	virb4	NA	virb4	NA	NA
SAMN10221366	contig_102	24540	DTR	T_virB6	NA	NA	NA	MPF_T
SAMN10221366	contig_102	24540	DTR	T_virB8	NA	NA	NA	MPF_T
SAMN10221366	contig_102	24540	DTR	T_virB9	NA	NA	NA	MPF_T
SAMN10221366	contig_102	24540	DTR	MOBC	MOBC	NA	NA	NA
SAMN10221367	contig_52	22185	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN10221367	contig_52	22185	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN10221367	contig_52	22185	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN10221367	contig_52	22185	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN10221367	contig_52	22185	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN10221367	contig_52	22185	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN10221367	contig_52	22185	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221367	contig_52	22185	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN10221367	contig_52	22185	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN10221367	contig_52	22185	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221367	contig_52	22185	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN10221367	contig_29	77744	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN10221367	contig_45	34467	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN10221367	contig_45	34467	No terminal repeats	T_virB1	NA	NA	NA	MPF_T
SAMN10221367	contig_45	34467	No terminal repeats	T_virB2	NA	NA	NA	MPF_T
SAMN10221367	contig_45	34467	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221367	contig_45	34467	No terminal repeats	T_virB6	NA	NA	NA	MPF_T
SAMN10221367	contig_45	34467	No terminal repeats	T_virB8	NA	NA	NA	MPF_T
SAMN10221367	contig_45	34467	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN10221367	contig_45	34467	No terminal repeats	T_virB11	NA	NA	NA	MPF_T
SAMN10221367	contig_74	1247	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN10221388	contig_185	9754	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221388	contig_199	4580	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221388	contig_26	2080	No terminal repeats	MOBH	MOBH	NA	NA	NA
SAMN10221388	contig_190	8198	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221388	contig_161	20848	No terminal repeats	T_virB5	NA	NA	NA	MPF_T
SAMN10221389	contig_289	33496	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN10221389	contig_289	33496	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN10221389	contig_289	33496	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN10221389	contig_289	33496	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN10221389	contig_289	33496	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN10221389	contig_289	33496	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN10221389	contig_289	33496	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN10221389	contig_289	33496	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221389	contig_289	33496	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN10221389	contig_289	33496	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN10221389	contig_289	33496	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221389	contig_289	33496	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN10221389	contig_312	19958	No terminal repeats	G_tfc24	NA	NA	NA	MPF_G
SAMN10221389	contig_312	19958	No terminal repeats	G_tfc17	NA	NA	NA	MPF_G
SAMN10221389	contig_312	19958	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221389	contig_312	19958	No terminal repeats	G_tfc15	NA	NA	NA	MPF_G
SAMN10221389	contig_312	19958	No terminal repeats	G_tfc14	NA	NA	NA	MPF_G
SAMN10221389	contig_312	19958	No terminal repeats	G_tfc13	NA	NA	NA	MPF_G
SAMN10221389	contig_312	19958	No terminal repeats	G_tfc12	NA	NA	NA	MPF_G
SAMN10221389	contig_312	19958	No terminal repeats	G_tfc11	NA	NA	NA	MPF_G
SAMN10221389	contig_312	19958	No terminal repeats	G_tfc10	NA	NA	NA	MPF_G
SAMN10221389	contig_312	19958	No terminal repeats	G_tfc9	NA	NA	NA	MPF_G
SAMN10221389	contig_312	19958	No terminal repeats	G_tfc8	NA	NA	NA	MPF_G
SAMN10221389	contig_312	19958	No terminal repeats	G_tfc7	NA	NA	NA	MPF_G
SAMN10221389	contig_312	19958	No terminal repeats	t4cp1	NA	NA	NA	NA
SAMN10221389	contig_312	19958	No terminal repeats	G_tfc5	NA	NA	NA	MPF_G
SAMN10221389	contig_312	19958	No terminal repeats	T_virB1	NA	NA	NA	MPF_T
SAMN10221389	contig_312	19958	No terminal repeats	G_tfc3	NA	NA	NA	MPF_G
SAMN10221389	contig_312	19958	No terminal repeats	G_tfc2	NA	NA	NA	MPF_G
SAMN10221389	contig_201	53971	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN10221389	contig_201	53971	No terminal repeats	I_trbB	NA	NA	NA	MPF_I
SAMN10221389	contig_201	53971	No terminal repeats	I_trbA	NA	NA	NA	MPF_I
SAMN10221389	contig_201	53971	No terminal repeats	I_traY	NA	NA	NA	MPF_I
SAMN10221389	contig_201	53971	No terminal repeats	I_traW	NA	NA	NA	MPF_I
SAMN10221389	contig_201	53971	No terminal repeats	I_traV	NA	NA	NA	MPF_I
SAMN10221389	contig_201	53971	No terminal repeats	traU	NA	NA	NA	NA
SAMN10221389	contig_201	53971	No terminal repeats	I_traT	NA	NA	NA	MPF_I
SAMN10221389	contig_201	53971	No terminal repeats	I_traR	NA	NA	NA	MPF_I
SAMN10221389	contig_201	53971	No terminal repeats	I_traQ	NA	NA	NA	MPF_I
SAMN10221389	contig_201	53971	No terminal repeats	I_traP	NA	NA	NA	MPF_I
SAMN10221389	contig_201	53971	No terminal repeats	I_traO	NA	NA	NA	MPF_I
SAMN10221389	contig_201	53971	No terminal repeats	I_traN	NA	NA	NA	MPF_I
SAMN10221389	contig_201	53971	No terminal repeats	I_traL	NA	NA	NA	MPF_I
SAMN10221389	contig_201	53971	No terminal repeats	I_traK	NA	NA	NA	MPF_I
SAMN10221389	contig_201	53971	No terminal repeats	I_traI	NA	NA	NA	MPF_I
SAMN10221389	contig_24	3854	No terminal repeats	G_tfc19	NA	NA	NA	MPF_G
SAMN10221389	contig_24	3854	No terminal repeats	G_tfc18	NA	NA	NA	MPF_G
SAMN10221389	contig_24	3854	No terminal repeats	G_tfc22	NA	NA	NA	MPF_G
SAMN10221389	contig_24	3854	No terminal repeats	G_tfc23	NA	NA	NA	MPF_G
SAMN10221389	contig_31	3490	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221389	contig_317	18048	No terminal repeats	G_tfc23	NA	NA	NA	MPF_G
SAMN10221389	contig_317	18048	No terminal repeats	G_tfc23	NA	NA	NA	MPF_G
SAMN10221389	contig_303	24692	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221389	contig_340	9469	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221389	contig_40	2546	No terminal repeats	I_traE	NA	NA	NA	MPF_I
SAMN10221389	contig_171	517	No terminal repeats	G_tfc23	NA	NA	NA	MPF_G
SAMN10221389	contig_171	517	No terminal repeats	G_tfc24	NA	NA	NA	MPF_G
SAMN10221389	contig_94	969	No terminal repeats	G_tfc24	NA	NA	NA	MPF_G
SAMN10221391	contig_75	33238	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN10221391	contig_75	33238	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221391	contig_75	33238	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN10221391	contig_75	33238	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN10221391	contig_75	33238	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221391	contig_75	33238	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN10221391	contig_75	33238	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN10221391	contig_75	33238	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN10221391	contig_75	33238	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN10221391	contig_75	33238	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN10221391	contig_75	33238	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN10221391	contig_75	33238	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN10221391	contig_94	15390	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN10221391	contig_74	33402	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN10221393	contig_166	9754	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221393	contig_117	41707	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221393	contig_179	4538	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221393	contig_25	2080	No terminal repeats	MOBH	MOBH	NA	NA	NA
SAMN10221393	contig_144	19659	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN10221393	contig_141	20848	No terminal repeats	T_virB5	NA	NA	NA	MPF_T
SAMN10221397	contig_19	3819	No terminal repeats	T_virB11	NA	NA	NA	MPF_T
SAMN10221397	contig_14	4590	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN10221397	contig_14	4590	No terminal repeats	T_virB8	NA	NA	NA	MPF_T
SAMN10221397	contig_14	4590	No terminal repeats	T_virB6	NA	NA	NA	MPF_T
SAMN10221397	contig_238	5934	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221397	contig_238	5934	No terminal repeats	T_virB2	NA	NA	NA	MPF_T
SAMN10221397	contig_238	5934	No terminal repeats	T_virB1	NA	NA	NA	MPF_T
SAMN10221397	contig_238	5934	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN10221397	contig_15	4583	No terminal repeats	T_virB11	NA	NA	NA	MPF_T
SAMN10221397	contig_211	16522	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN10221397	contig_235	6571	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221397	contig_235	6571	No terminal repeats	T_virB6	NA	NA	NA	MPF_T
SAMN10221397	contig_235	6571	No terminal repeats	T_virB8	NA	NA	NA	MPF_T
SAMN10221397	contig_235	6571	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN10221397	contig_225	8732	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221397	contig_225	8732	No terminal repeats	T_virB2	NA	NA	NA	MPF_T
SAMN10221397	contig_187	34458	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN10221403	contig_8	1731	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN10221403	contig_152	5104	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN10221403	contig_152	5104	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN10221403	contig_152	5104	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN10221403	contig_1	2085	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN10221403	contig_1	2085	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN10221403	contig_148	6559	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN10221403	contig_17	1292	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN10221403	contig_22	1195	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN10221403	contig_166	3158	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN10221403	contig_165	3163	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN10221403	contig_31	949	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221403	contig_31	949	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN10221403	contig_4	2004	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN10221403	contig_4	2004	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221403	contig_173	2335	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221403	contig_33	877	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN10221403	contig_172	2430	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN10221403	contig_3	2013	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN10221403	contig_13	1426	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN10221403	contig_13	1426	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN10221403	contig_25	1144	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN10221403	contig_62	544	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN10221403	contig_61	544	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN10221410	contig_70	51995	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN10221410	contig_70	51995	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221410	contig_70	51995	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN10221410	contig_70	51995	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN10221410	contig_70	51995	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221410	contig_70	51995	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN10221410	contig_70	51995	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN10221410	contig_70	51995	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN10221410	contig_70	51995	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN10221410	contig_70	51995	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN10221410	contig_70	51995	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN10221410	contig_70	51995	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN10221410	contig_59	66403	No terminal repeats	I_traI	NA	NA	NA	MPF_I
SAMN10221410	contig_59	66403	No terminal repeats	I_traK	NA	NA	NA	MPF_I
SAMN10221410	contig_59	66403	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN10221410	contig_59	66403	No terminal repeats	I_traL	NA	NA	NA	MPF_I
SAMN10221410	contig_59	66403	No terminal repeats	I_traN	NA	NA	NA	MPF_I
SAMN10221410	contig_59	66403	No terminal repeats	I_traO	NA	NA	NA	MPF_I
SAMN10221410	contig_59	66403	No terminal repeats	I_traP	NA	NA	NA	MPF_I
SAMN10221410	contig_59	66403	No terminal repeats	I_traQ	NA	NA	NA	MPF_I
SAMN10221410	contig_59	66403	No terminal repeats	I_traR	NA	NA	NA	MPF_I
SAMN10221410	contig_59	66403	No terminal repeats	traU	NA	NA	NA	NA
SAMN10221410	contig_59	66403	No terminal repeats	I_traW	NA	NA	NA	MPF_I
SAMN10221410	contig_59	66403	No terminal repeats	I_traY	NA	NA	NA	MPF_I
SAMN10221410	contig_59	66403	No terminal repeats	I_trbA	NA	NA	NA	MPF_I
SAMN10221410	contig_59	66403	No terminal repeats	I_trbB	NA	NA	NA	MPF_I
SAMN10221410	contig_59	66403	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN10221413	contig_59	53788	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN10221413	contig_59	53788	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221413	contig_59	53788	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN10221413	contig_59	53788	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN10221413	contig_59	53788	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221413	contig_59	53788	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN10221413	contig_59	53788	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN10221413	contig_59	53788	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN10221413	contig_59	53788	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN10221413	contig_59	53788	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN10221413	contig_59	53788	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN10221413	contig_59	53788	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN10221413	contig_98	5590	DTR	MOBQ	MOBQ	NA	NA	NA
SAMN10221413	contig_80	18128	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221413	contig_105	4194	DTR	MOBQ	MOBQ	NA	NA	NA
SAMN10221413	contig_92	8732	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN10221414	contig_194	15169	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN10221414	contig_7	6306	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN10221414	contig_7	6306	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN10221414	contig_133	75050	No terminal repeats	I_traE	NA	NA	NA	MPF_I
SAMN10221414	contig_133	75050	No terminal repeats	I_traI	NA	NA	NA	MPF_I
SAMN10221414	contig_133	75050	No terminal repeats	I_traK	NA	NA	NA	MPF_I
SAMN10221414	contig_133	75050	No terminal repeats	I_traL	NA	NA	NA	MPF_I
SAMN10221414	contig_133	75050	No terminal repeats	I_traN	NA	NA	NA	MPF_I
SAMN10221414	contig_133	75050	No terminal repeats	I_traO	NA	NA	NA	MPF_I
SAMN10221414	contig_133	75050	No terminal repeats	I_traP	NA	NA	NA	MPF_I
SAMN10221414	contig_133	75050	No terminal repeats	I_traQ	NA	NA	NA	MPF_I
SAMN10221414	contig_133	75050	No terminal repeats	I_traR	NA	NA	NA	MPF_I
SAMN10221414	contig_133	75050	No terminal repeats	I_traT	NA	NA	NA	MPF_I
SAMN10221414	contig_133	75050	No terminal repeats	traU	NA	NA	NA	NA
SAMN10221414	contig_133	75050	No terminal repeats	I_traV	NA	NA	NA	MPF_I
SAMN10221414	contig_133	75050	No terminal repeats	I_traW	NA	NA	NA	MPF_I
SAMN10221414	contig_133	75050	No terminal repeats	I_traY	NA	NA	NA	MPF_I
SAMN10221414	contig_133	75050	No terminal repeats	I_trbA	NA	NA	NA	MPF_I
SAMN10221414	contig_133	75050	No terminal repeats	I_trbB	NA	NA	NA	MPF_I
SAMN10221414	contig_133	75050	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN10221414	contig_13	4804	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN10221414	contig_13	4804	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221414	contig_13	4804	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN10221414	contig_206	11981	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221414	contig_74	101703	No terminal repeats	G_tfc19	NA	NA	NA	MPF_G
SAMN10221414	contig_74	101703	No terminal repeats	G_tfc18	NA	NA	NA	MPF_G
SAMN10221414	contig_74	101703	No terminal repeats	G_tfc22	NA	NA	NA	MPF_G
SAMN10221414	contig_74	101703	No terminal repeats	G_tfc23	NA	NA	NA	MPF_G
SAMN10221414	contig_74	101703	No terminal repeats	G_tfc24	NA	NA	NA	MPF_G
SAMN10221414	contig_74	101703	No terminal repeats	G_tfc17	NA	NA	NA	MPF_G
SAMN10221414	contig_74	101703	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221414	contig_74	101703	No terminal repeats	G_tfc15	NA	NA	NA	MPF_G
SAMN10221414	contig_74	101703	No terminal repeats	G_tfc14	NA	NA	NA	MPF_G
SAMN10221414	contig_74	101703	No terminal repeats	G_tfc13	NA	NA	NA	MPF_G
SAMN10221414	contig_74	101703	No terminal repeats	G_tfc12	NA	NA	NA	MPF_G
SAMN10221414	contig_74	101703	No terminal repeats	G_tfc11	NA	NA	NA	MPF_G
SAMN10221414	contig_74	101703	No terminal repeats	G_tfc10	NA	NA	NA	MPF_G
SAMN10221414	contig_74	101703	No terminal repeats	G_tfc9	NA	NA	NA	MPF_G
SAMN10221414	contig_74	101703	No terminal repeats	G_tfc8	NA	NA	NA	MPF_G
SAMN10221414	contig_74	101703	No terminal repeats	G_tfc7	NA	NA	NA	MPF_G
SAMN10221414	contig_74	101703	No terminal repeats	t4cp1	NA	NA	NA	NA
SAMN10221414	contig_74	101703	No terminal repeats	G_tfc5	NA	NA	NA	MPF_G
SAMN10221414	contig_74	101703	No terminal repeats	T_virB1	NA	NA	NA	MPF_T
SAMN10221414	contig_74	101703	No terminal repeats	G_tfc3	NA	NA	NA	MPF_G
SAMN10221414	contig_74	101703	No terminal repeats	G_tfc2	NA	NA	NA	MPF_G
SAMN10221414	contig_107	82597	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN10221414	contig_152	50200	No terminal repeats	MOBH	MOBH	NA	NA	NA
SAMN10221414	contig_152	50200	No terminal repeats	I_traE	NA	NA	NA	MPF_I
SAMN10221428	contig_43	73282	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN10221428	contig_43	73282	No terminal repeats	I_trbB	NA	NA	NA	MPF_I
SAMN10221428	contig_43	73282	No terminal repeats	I_trbA	NA	NA	NA	MPF_I
SAMN10221428	contig_43	73282	No terminal repeats	I_traY	NA	NA	NA	MPF_I
SAMN10221428	contig_43	73282	No terminal repeats	I_traW	NA	NA	NA	MPF_I
SAMN10221428	contig_43	73282	No terminal repeats	I_traV	NA	NA	NA	MPF_I
SAMN10221428	contig_43	73282	No terminal repeats	traU	NA	NA	NA	NA
SAMN10221428	contig_43	73282	No terminal repeats	I_traT	NA	NA	NA	MPF_I
SAMN10221428	contig_43	73282	No terminal repeats	I_traR	NA	NA	NA	MPF_I
SAMN10221428	contig_43	73282	No terminal repeats	I_traQ	NA	NA	NA	MPF_I
SAMN10221428	contig_43	73282	No terminal repeats	I_traP	NA	NA	NA	MPF_I
SAMN10221428	contig_43	73282	No terminal repeats	I_traO	NA	NA	NA	MPF_I
SAMN10221428	contig_43	73282	No terminal repeats	I_traN	NA	NA	NA	MPF_I
SAMN10221428	contig_43	73282	No terminal repeats	I_traL	NA	NA	NA	MPF_I
SAMN10221428	contig_43	73282	No terminal repeats	I_traK	NA	NA	NA	MPF_I
SAMN10221428	contig_43	73282	No terminal repeats	I_traI	NA	NA	NA	MPF_I
SAMN10221428	contig_43	73282	No terminal repeats	I_traE	NA	NA	NA	MPF_I
SAMN10221428	contig_44	73025	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN10221428	contig_44	73025	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN10221428	contig_44	73025	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN10221428	contig_44	73025	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN10221428	contig_44	73025	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN10221428	contig_44	73025	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN10221428	contig_44	73025	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN10221428	contig_44	73025	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221428	contig_44	73025	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN10221428	contig_44	73025	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN10221428	contig_44	73025	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221428	contig_44	73025	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN10221428	contig_56	40591	No terminal repeats	T_virB11	NA	NA	NA	MPF_T
SAMN10221428	contig_56	40591	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN10221428	contig_56	40591	No terminal repeats	T_virB8	NA	NA	NA	MPF_T
SAMN10221428	contig_56	40591	No terminal repeats	T_virB6	NA	NA	NA	MPF_T
SAMN10221428	contig_56	40591	No terminal repeats	virb4	NA	virb4	NA	NA
